order_id,line_no,order_datetime,order_date,day_of_week,customer_id,customer_name,customer_type,is_chain,is_key_account,province,region_zone,city_area,customer_since,is_new_customer,account_manager,channel,sku_id,product_name,product_category,unit,quantity,unit_price_thb,gross_revenue_thb,discount_thb,promo_code,cogs_thb,gross_margin_thb,gross_margin_pct,payment_terms,payment_status,delivery_status,delivery_date
ORD-0115,3,2026-05-13 07:14,2026-05-13,Wednesday,CUST-0063,Andaman Brew House (Mueang Branch),Café & Bakery,TRUE,Yes,Songkhla,South,Mueang,2025-06,FALSE,Supaporn Imm,Web,SKU-0117,Coconut Milk (Local),Seasonings & Sauces,bottle,16,79,1264,0,,1072,192,15.2,Net 30,Pending,Delivered,2026-05-14
ORD-0115,4,2026-05-13 07:14,2026-05-13,Wednesday,CUST-0063,Andaman Brew House (Mueang Branch),Café & Bakery,TRUE,Yes,Songkhla,South,Mueang,2025-06,FALSE,Supaporn Imm,Web,SKU-0002,Morning Glory,Fresh Vegetables,kg,16,32,512,0,,416,96,18.8,Net 30,Pending,Delivered,2026-05-14
ORD-0115,5,2026-05-13 07:14,2026-05-13,Wednesday,CUST-0063,Andaman Brew House (Mueang Branch),Café & Bakery,TRUE,Yes,Songkhla,South,Mueang,2025-06,FALSE,Supaporn Imm,Web,SKU-0037,Turmeric (Premium),Herbs & Aromatics,kg,7,422,2954,0,,2219,735,24.9,Net 30,Pending,Delivered,2026-05-14
ORD-0115,6,2026-05-13 07:14,2026-05-13,Wednesday,CUST-0063,Andaman Brew House (Mueang Branch),Café & Bakery,TRUE,Yes,Songkhla,South,Mueang,2025-06,FALSE,Supaporn Imm,Web,SKU-0004,Pak Choi,Fresh Vegetables,kg,27,27,729,0,,594,135,18.5,Net 30,Pending,Delivered,2026-05-14
ORD-0115,7,2026-05-13 07:14,2026-05-13,Wednesday,CUST-0063,Andaman Brew House (Mueang Branch),Café & Bakery,TRUE,Yes,Songkhla,South,Mueang,2025-06,FALSE,Supaporn Imm,Web,SKU-0015,Bean Sprouts (Premium),Fresh Vegetables,kg,14,116,1624,0,,1316,308,19.0,Net 30,Pending,Delivered,2026-05-14
ORD-0115,8,2026-05-13 07:14,2026-05-13,Wednesday,CUST-0063,Andaman Brew House (Mueang Branch),Café & Bakery,TRUE,Yes,Songkhla,South,Mueang,2025-06,FALSE,Supaporn Imm,Web,SKU-0059,Pork Belly (Local),Meat,kg,35,241,8435,0,,7315,1120,13.3,Net 30,Pending,Delivered,2026-05-14
ORD-0116,1,2026-05-15 07:24,2026-05-15,Friday,CUST-0051,Andaman Restaurant (Bang Lamung Branch),Casual Dining Restaurant,TRUE,Yes,Chon Buri,East,Bang Lamung,2023-12,FALSE,Kittisak Wong,Sales Rep,SKU-0122,Palm Sugar Syrup,Seasonings & Sauces,bottle,21,157,3297,0,,2877,420,12.7,Net 30,Paid,Delivered,2026-05-16
ORD-0116,2,2026-05-15 07:24,2026-05-15,Friday,CUST-0051,Andaman Restaurant (Bang Lamung Branch),Casual Dining Restaurant,TRUE,Yes,Chon Buri,East,Bang Lamung,2023-12,FALSE,Kittisak Wong,Sales Rep,SKU-0016,Holy Basil (Grade A),Fresh Vegetables,kg,30,91,2730,0,,2100,630,23.1,Net 30,Paid,Delivered,2026-05-16
ORD-0116,3,2026-05-15 07:24,2026-05-15,Friday,CUST-0051,Andaman Restaurant (Bang Lamung Branch),Casual Dining Restaurant,TRUE,Yes,Chon Buri,East,Bang Lamung,2023-12,FALSE,Kittisak Wong,Sales Rep,SKU-0075,Squid,Seafood,kg,2,466,932,0,,786,146,15.7,Net 30,Paid,Delivered,2026-05-16
ORD-0116,4,2026-05-15 07:24,2026-05-15,Friday,CUST-0051,Andaman Restaurant (Bang Lamung Branch),Casual Dining Restaurant,TRUE,Yes,Chon Buri,East,Bang Lamung,2023-12,FALSE,Kittisak Wong,Sales Rep,SKU-0033,Kaffir Lime Leaves,Herbs & Aromatics,kg,5,232,1160,0,,845,315,27.2,Net 30,Paid,Delivered,2026-05-16
ORD-0116,5,2026-05-15 07:24,2026-05-15,Friday,CUST-0051,Andaman Restaurant (Bang Lamung Branch),Casual Dining Restaurant,TRUE,Yes,Chon Buri,East,Bang Lamung,2023-12,FALSE,Kittisak Wong,Sales Rep,SKU-0068,Tilapia (Premium),Seafood,kg,19,233,4427,0,,3762,665,15.0,Net 30,Paid,Delivered,2026-05-16
ORD-0116,6,2026-05-15 07:24,2026-05-15,Friday,CUST-0051,Andaman Restaurant (Bang Lamung Branch),Casual Dining Restaurant,TRUE,Yes,Chon Buri,East,Bang Lamung,2023-12,FALSE,Kittisak Wong,Sales Rep,SKU-0121,Light Soy Sauce (Grade A),Seasonings & Sauces,bottle,4,91,364,0,,320,44,12.1,Net 30,Paid,Delivered,2026-05-16
ORD-0116,7,2026-05-15 07:24,2026-05-15,Friday,CUST-0051,Andaman Restaurant (Bang Lamung Branch),Casual Dining Restaurant,TRUE,Yes,Chon Buri,East,Bang Lamung,2023-12,FALSE,Kittisak Wong,Sales Rep,SKU-0004,Pak Choi,Fresh Vegetables,kg,15,27,405,0,,330,75,18.5,Net 30,Paid,Delivered,2026-05-16
ORD-0116,8,2026-05-15 07:24,2026-05-15,Friday,CUST-0051,Andaman Restaurant (Bang Lamung Branch),Casual Dining Restaurant,TRUE,Yes,Chon Buri,East,Bang Lamung,2023-12,FALSE,Kittisak Wong,Sales Rep,SKU-0117,Coconut Milk (Local),Seasonings & Sauces,bottle,20,79,1580,0,,1340,240,15.2,Net 30,Paid,Delivered,2026-05-16
ORD-0116,9,2026-05-15 07:24,2026-05-15,Friday,CUST-0051,Andaman Restaurant (Bang Lamung Branch),Casual Dining Restaurant,TRUE,Yes,Chon Buri,East,Bang Lamung,2023-12,FALSE,Kittisak Wong,Sales Rep,SKU-0001,Holy Basil (Grade A),Fresh Vegetables,kg,20,152,3040,211,PROMO5OFF,2480,349,12.3,Net 30,Paid,Delivered,2026-05-16
ORD-0116,10,2026-05-15 07:24,2026-05-15,Friday,CUST-0051,Andaman Restaurant (Bang Lamung Branch),Casual Dining Restaurant,TRUE,Yes,Chon Buri,East,Bang Lamung,2023-12,FALSE,Kittisak Wong,Sales Rep,SKU-0073,White Shrimp (Local),Seafood,kg,15,432,6480,0,,5580,900,13.9,Net 30,Paid,Delivered,2026-05-16
ORD-0117,1,2026-05-15 18:06,2026-05-15,Friday,CUST-0037,Mae Delivery Kitchen,Cloud Kitchen,FALSE,No,Bangkok,Greater Bangkok,Bang Na,2019-01,FALSE,Self-serve / Inside Sales,Mobile App,SKU-0025,Lime (Premium),Fruits,kg,13,125,1625,0,,1339,286,17.6,Net 7,Pending,Delivered,2026-05-16
ORD-0118,1,2026-05-14 19:44,2026-05-14,Thursday,CUST-0074,Lanna Coffee,Café & Bakery,FALSE,Yes,Bangkok,Greater Bangkok,Din Daeng,2020-08,FALSE,Kittisak Wong,Sales Rep,SKU-0049,Pork Belly,Meat,kg,33,144,4752,516,PROMO10OFF,4158,78,1.8,Net 30,Pending,Delivered,2026-05-15
ORD-0118,2,2026-05-14 19:44,2026-05-14,Thursday,CUST-0074,Lanna Coffee,Café & Bakery,FALSE,Yes,Bangkok,Greater Bangkok,Din Daeng,2020-08,FALSE,Kittisak Wong,Sales Rep,SKU-0005,Tomato,Fresh Vegetables,kg,29,56,1624,0,,1305,319,19.6,Net 30,Pending,Delivered,2026-05-15
ORD-0118,3,2026-05-14 19:44,2026-05-14,Thursday,CUST-0074,Lanna Coffee,Café & Bakery,FALSE,Yes,Bangkok,Greater Bangkok,Din Daeng,2020-08,FALSE,Kittisak Wong,Sales Rep,SKU-0011,Long Bean (Local),Fresh Vegetables,kg,22,68,1496,0,,1166,330,22.1,Net 30,Pending,Delivered,2026-05-15
ORD-0118,4,2026-05-14 19:44,2026-05-14,Thursday,CUST-0074,Lanna Coffee,Café & Bakery,FALSE,Yes,Bangkok,Greater Bangkok,Din Daeng,2020-08,FALSE,Kittisak Wong,Sales Rep,SKU-0025,Lime (Premium),Fruits,kg,18,114,2052,225,PROMO5OFF,1854,-27,-1.5,Net 30,Pending,Delivered,2026-05-15
ORD-0118,5,2026-05-14 19:44,2026-05-14,Thursday,CUST-0074,Lanna Coffee,Café & Bakery,FALSE,Yes,Bangkok,Greater Bangkok,Din Daeng,2020-08,FALSE,Kittisak Wong,Sales Rep,SKU-0019,Banana Hom Thong (Premium),Fruits,kg,21,178,3738,0,,3003,735,19.7,Net 30,Pending,Delivered,2026-05-15
ORD-0118,6,2026-05-14 19:44,2026-05-14,Thursday,CUST-0074,Lanna Coffee,Café & Bakery,FALSE,Yes,Bangkok,Greater Bangkok,Din Daeng,2020-08,FALSE,Kittisak Wong,Sales Rep,SKU-0093,Butter (Local),Eggs & Dairy,pack,12,45,540,0,,480,60,11.1,Net 30,Pending,Delivered,2026-05-15
ORD-0118,7,2026-05-14 19:44,2026-05-14,Thursday,CUST-0074,Lanna Coffee,Café & Bakery,FALSE,Yes,Bangkok,Greater Bangkok,Din Daeng,2020-08,FALSE,Kittisak Wong,Sales Rep,SKU-0129,Frozen Spring Rolls,Frozen,pack,5,166,830,0,,725,105,12.7,Net 30,Pending,Delivered,2026-05-15
ORD-0118,8,2026-05-14 19:44,2026-05-14,Thursday,CUST-0074,Lanna Coffee,Café & Bakery,FALSE,Yes,Bangkok,Greater Bangkok,Din Daeng,2020-08,FALSE,Kittisak Wong,Sales Rep,SKU-0025,Lime (Premium),Fruits,kg,7,125,875,0,,721,154,17.6,Net 30,Pending,Delivered,2026-05-15
ORD-0119,1,2026-05-15 07:58,2026-05-15,Friday,CUST-0069,Sabai Delivery Kitchen,Cloud Kitchen,FALSE,No,Phuket,South,Kamala,2022-10,FALSE,Self-serve / Inside Sales,Mobile App,SKU-0031,Pomelo,Fruits,kg,4,130,520,0,,428,92,17.7,COD,Paid,Delivered,2026-05-16
ORD-0119,2,2026-05-15 07:58,2026-05-15,Friday,CUST-0069,Sabai Delivery Kitchen,Cloud Kitchen,FALSE,No,Phuket,South,Kamala,2022-10,FALSE,Self-serve / Inside Sales,Mobile App,SKU-0109,Wheat Flour,Dry Goods & Grocery,bag,31,110,3410,0,,3100,310,9.1,COD,Paid,Delivered,2026-05-16
ORD-0119,3,2026-05-15 07:58,2026-05-15,Friday,CUST-0069,Sabai Delivery Kitchen,Cloud Kitchen,FALSE,No,Phuket,South,Kamala,2022-10,FALSE,Self-serve / Inside Sales,Mobile App,SKU-0056,Beef Brisket (Premium),Meat,kg,23,214,4922,0,,4439,483,9.8,COD,Paid,Delivered,2026-05-16
ORD-0119,4,2026-05-15 07:58,2026-05-15,Friday,CUST-0069,Sabai Delivery Kitchen,Cloud Kitchen,FALSE,No,Phuket,South,Kamala,2022-10,FALSE,Self-serve / Inside Sales,Mobile App,SKU-0022,Longan,Fruits,kg,16,183,2928,0,,2416,512,17.5,COD,Paid,Delivered,2026-05-16
ORD-0119,5,2026-05-15 07:58,2026-05-15,Friday,CUST-0069,Sabai Delivery Kitchen,Cloud Kitchen,FALSE,No,Phuket,South,Kamala,2022-10,FALSE,Self-serve / Inside Sales,Mobile App,SKU-0017,Mango Nam Dok Mai (Grade A),Fruits,kg,10,82,820,0,,650,170,20.7,COD,Paid,Delivered,2026-05-16
ORD-0119,6,2026-05-15 07:58,2026-05-15,Friday,CUST-0069,Sabai Delivery Kitchen,Cloud Kitchen,FALSE,No,Phuket,South,Kamala,2022-10,FALSE,Self-serve / Inside Sales,Mobile App,SKU-0065,White Shrimp,Seafood,kg,14,430,6020,0,,5068,952,15.8,COD,Paid,Delivered,2026-05-16
ORD-0119,7,2026-05-15 07:58,2026-05-15,Friday,CUST-0069,Sabai Delivery Kitchen,Cloud Kitchen,FALSE,No,Phuket,South,Kamala,2022-10,FALSE,Self-serve / Inside Sales,Mobile App,SKU-0115,Light Soy Sauce (Premium),Seasonings & Sauces,bottle,17,145,2465,0,,2142,323,13.1,COD,Paid,Delivered,2026-05-16
ORD-0119,8,2026-05-15 07:58,2026-05-15,Friday,CUST-0069,Sabai Delivery Kitchen,Cloud Kitchen,FALSE,No,Phuket,South,Kamala,2022-10,FALSE,Self-serve / Inside Sales,Mobile App,SKU-0043,Mint,Herbs & Aromatics,kg,8,316,2528,0,,1944,584,23.1,COD,Paid,Delivered,2026-05-16
ORD-0119,9,2026-05-15 07:58,2026-05-15,Friday,CUST-0069,Sabai Delivery Kitchen,Cloud Kitchen,FALSE,No,Phuket,South,Kamala,2022-10,FALSE,Self-serve / Inside Sales,Mobile App,SKU-0014,Carrot,Fresh Vegetables,kg,30,102,3060,0,,2430,630,20.6,COD,Paid,Delivered,2026-05-16
ORD-0119,10,2026-05-15 07:58,2026-05-15,Friday,CUST-0069,Sabai Delivery Kitchen,Cloud Kitchen,FALSE,No,Phuket,South,Kamala,2022-10,FALSE,Self-serve / Inside Sales,Mobile App,SKU-0010,Spring Onion (Grade A),Fresh Vegetables,kg,6,81,486,0,,390,96,19.8,COD,Paid,Delivered,2026-05-16
ORD-0119,11,2026-05-15 07:58,2026-05-15,Friday,CUST-0069,Sabai Delivery Kitchen,Cloud Kitchen,FALSE,No,Phuket,South,Kamala,2022-10,FALSE,Self-serve / Inside Sales,Mobile App,SKU-0035,Mint (Local),Herbs & Aromatics,kg,3,172,516,33,PROMO5OFF,417,66,13.7,COD,Paid,Delivered,2026-05-16
ORD-0119,12,2026-05-15 07:58,2026-05-15,Friday,CUST-0069,Sabai Delivery Kitchen,Cloud Kitchen,FALSE,No,Phuket,South,Kamala,2022-10,FALSE,Self-serve / Inside Sales,Mobile App,SKU-0129,Frozen Spring Rolls,Frozen,pack,16,166,2656,0,,2320,336,12.7,COD,Paid,Delivered,2026-05-16
ORD-0120,1,2026-05-15 09:59,2026-05-15,Friday,CUST-0132,Bangkok Table,Casual Dining Restaurant,FALSE,No,Chon Buri,East,Pattaya,2022-10,FALSE,Self-serve / Inside Sales,Web,SKU-0042,Thai Basil (Local),Herbs & Aromatics,kg,4,212,848,0,,648,200,23.6,Net 15,Paid,Delivered,2026-05-16
ORD-0120,2,2026-05-15 09:59,2026-05-15,Friday,CUST-0132,Bangkok Table,Casual Dining Restaurant,FALSE,No,Chon Buri,East,Pattaya,2022-10,FALSE,Self-serve / Inside Sales,Web,SKU-0023,Watermelon,Fruits,kg,20,138,2760,0,,2560,200,7.2,Net 15,Paid,Delivered,2026-05-16
ORD-0120,3,2026-05-15 09:59,2026-05-15,Friday,CUST-0132,Bangkok Table,Casual Dining Restaurant,FALSE,No,Chon Buri,East,Pattaya,2022-10,FALSE,Self-serve / Inside Sales,Web,SKU-0018,Pineapple,Fruits,kg,18,43,774,0,,648,126,16.3,Net 15,Paid,Delivered,2026-05-16
ORD-0120,4,2026-05-15 09:59,2026-05-15,Friday,CUST-0132,Bangkok Table,Casual Dining Restaurant,FALSE,No,Chon Buri,East,Pattaya,2022-10,FALSE,Self-serve / Inside Sales,Web,SKU-0022,Longan,Fruits,kg,5,183,915,0,,755,160,17.5,Net 15,Paid,Delivered,2026-05-16
ORD-0120,5,2026-05-15 09:59,2026-05-15,Friday,CUST-0132,Bangkok Table,Casual Dining Restaurant,FALSE,No,Chon Buri,East,Pattaya,2022-10,FALSE,Self-serve / Inside Sales,Web,SKU-0142,Frozen Dumplings (Premium),Frozen,pack,20,129,2580,138,PROMO12OFF,2180,262,10.7,Net 15,Paid,Delivered,2026-05-16
ORD-0121,1,2026-05-12 21:44,2026-05-12,Tuesday,CUST-0015,Royal Fast Kitchen Group (Bang Phli Branch),Quick Service Restaurant (QSR),TRUE,Yes,Samut Prakan,Greater Bangkok,Bang Phli,2023-09,FALSE,Supaporn Imm,Mobile App,SKU-0105,Peanuts (Premium),Dry Goods & Grocery,bag,3,134,402,0,,369,33,8.2,Net 30,Paid,Delivered,2026-05-13
ORD-0121,2,2026-05-12 21:44,2026-05-12,Tuesday,CUST-0015,Royal Fast Kitchen Group (Bang Phli Branch),Quick Service Restaurant (QSR),TRUE,Yes,Samut Prakan,Greater Bangkok,Bang Phli,2023-09,FALSE,Supaporn Imm,Mobile App,SKU-0117,Coconut Milk (Local),Seasonings & Sauces,bottle,9,79,711,0,,603,108,15.2,Net 30,Paid,Delivered,2026-05-13
ORD-0121,3,2026-05-12 21:44,2026-05-12,Tuesday,CUST-0015,Royal Fast Kitchen Group (Bang Phli Branch),Quick Service Restaurant (QSR),TRUE,Yes,Samut Prakan,Greater Bangkok,Bang Phli,2023-09,FALSE,Supaporn Imm,Mobile App,SKU-0026,Young Coconut,Fruits,kg,25,186,4650,0,,3825,825,17.7,Net 30,Paid,Delivered,2026-05-13
ORD-0121,4,2026-05-12 21:44,2026-05-12,Tuesday,CUST-0015,Royal Fast Kitchen Group (Bang Phli Branch),Quick Service Restaurant (QSR),TRUE,Yes,Samut Prakan,Greater Bangkok,Bang Phli,2023-09,FALSE,Supaporn Imm,Mobile App,SKU-0132,Frozen Roti (Grade A),Frozen,pack,14,276,3864,355,PROMO12OFF,3262,247,7.0,Net 30,Paid,Delivered,2026-05-13
ORD-0121,5,2026-05-12 21:44,2026-05-12,Tuesday,CUST-0015,Royal Fast Kitchen Group (Bang Phli Branch),Quick Service Restaurant (QSR),TRUE,Yes,Samut Prakan,Greater Bangkok,Bang Phli,2023-09,FALSE,Supaporn Imm,Mobile App,SKU-0010,Spring Onion (Grade A),Fresh Vegetables,kg,25,81,2025,0,,1625,400,19.8,Net 30,Paid,Delivered,2026-05-13
ORD-0122,1,2026-05-16 04:01,2026-05-16,Saturday,CUST-0062,Thip Banquet,Catering,FALSE,No,Chiang Mai,North,Santitham,2025-01,FALSE,Supaporn Imm,LINE,SKU-0081,Chicken Eggs L (Premium),Eggs & Dairy,pack,7,114,798,0,,714,84,10.5,Net 7,Refunded,Returned,2026-05-17
ORD-0122,2,2026-05-16 04:01,2026-05-16,Saturday,CUST-0062,Thip Banquet,Catering,FALSE,No,Chiang Mai,North,Santitham,2025-01,FALSE,Supaporn Imm,LINE,SKU-0012,Thai Eggplant,Fresh Vegetables,kg,30,38,1140,0,,900,240,21.1,Net 7,Refunded,Returned,2026-05-17
ORD-0122,3,2026-05-16 04:01,2026-05-16,Saturday,CUST-0062,Thip Banquet,Catering,FALSE,No,Chiang Mai,North,Santitham,2025-01,FALSE,Supaporn Imm,LINE,SKU-0014,Carrot,Fresh Vegetables,kg,6,102,612,0,,486,126,20.6,Net 7,Refunded,Returned,2026-05-17
ORD-0122,4,2026-05-16 04:01,2026-05-16,Saturday,CUST-0062,Thip Banquet,Catering,FALSE,No,Chiang Mai,North,Santitham,2025-01,FALSE,Supaporn Imm,LINE,SKU-0102,Glass Noodles,Dry Goods & Grocery,bag,13,123,1599,0,,1430,169,10.6,Net 7,Refunded,Returned,2026-05-17
ORD-0122,5,2026-05-16 04:01,2026-05-16,Saturday,CUST-0062,Thip Banquet,Catering,FALSE,No,Chiang Mai,North,Santitham,2025-01,FALSE,Supaporn Imm,LINE,SKU-0008,Garlic,Fresh Vegetables,kg,17,102,1734,0,,1411,323,18.6,Net 7,Refunded,Returned,2026-05-17
ORD-0123,1,2026-05-11 12:15,2026-05-11,Monday,CUST-0004,Lay Snack Bar (Phra Pradaeng Branch),Quick Service Restaurant (QSR),TRUE,Yes,Samut Prakan,Greater Bangkok,Phra Pradaeng,2021-01,FALSE,Napat Srisai,LINE,SKU-0099,Wheat Flour,Dry Goods & Grocery,bag,33,213,7029,0,,6501,528,7.5,Net 30,Paid,Delivered,2026-05-12
ORD-0123,2,2026-05-11 12:15,2026-05-11,Monday,CUST-0004,Lay Snack Bar (Phra Pradaeng Branch),Quick Service Restaurant (QSR),TRUE,Yes,Samut Prakan,Greater Bangkok,Phra Pradaeng,2021-01,FALSE,Napat Srisai,LINE,SKU-0057,Beef Striploin (Grade A),Meat,kg,5,379,1895,0,,1670,225,11.9,Net 30,Paid,Delivered,2026-05-12
ORD-0123,3,2026-05-11 12:15,2026-05-11,Monday,CUST-0004,Lay Snack Bar (Phra Pradaeng Branch),Quick Service Restaurant (QSR),TRUE,Yes,Samut Prakan,Greater Bangkok,Phra Pradaeng,2021-01,FALSE,Napat Srisai,LINE,SKU-0106,Sticky Rice (Local),Dry Goods & Grocery,bag,31,224,6944,0,,6076,868,12.5,Net 30,Paid,Delivered,2026-05-12
ORD-0124,1,2026-05-17 07:16,2026-05-17,Sunday,CUST-0007,Lanna Food Stall,Street Food / Food Stall,FALSE,Yes,Nakhon Pathom,Greater Bangkok,Mueang,2021-06,FALSE,Supaporn Imm,Mobile App,SKU-0051,Minced Pork,Meat,kg,22,432,9504,0,,8866,638,6.7,Net 30,Pending,Delivered,2026-05-18
ORD-0124,2,2026-05-17 07:16,2026-05-17,Sunday,CUST-0007,Lanna Food Stall,Street Food / Food Stall,FALSE,Yes,Nakhon Pathom,Greater Bangkok,Mueang,2021-06,FALSE,Supaporn Imm,Mobile App,SKU-0086,Cheddar Cheese (Premium),Eggs & Dairy,pack,7,134,938,0,,833,105,11.2,Net 30,Pending,Delivered,2026-05-18
ORD-0124,3,2026-05-17 07:16,2026-05-17,Sunday,CUST-0007,Lanna Food Stall,Street Food / Food Stall,FALSE,Yes,Nakhon Pathom,Greater Bangkok,Mueang,2021-06,FALSE,Supaporn Imm,Mobile App,SKU-0118,Chili Paste (Grade A),Seasonings & Sauces,bottle,24,69,1656,0,,1368,288,17.4,Net 30,Pending,Delivered,2026-05-18
ORD-0124,4,2026-05-17 07:16,2026-05-17,Sunday,CUST-0007,Lanna Food Stall,Street Food / Food Stall,FALSE,Yes,Nakhon Pathom,Greater Bangkok,Mueang,2021-06,FALSE,Supaporn Imm,Mobile App,SKU-0070,Green Mussels (Grade A),Seafood,kg,17,469,7973,0,,6919,1054,13.2,Net 30,Pending,Delivered,2026-05-18
ORD-0124,5,2026-05-17 07:16,2026-05-17,Sunday,CUST-0007,Lanna Food Stall,Street Food / Food Stall,FALSE,Yes,Nakhon Pathom,Greater Bangkok,Mueang,2021-06,FALSE,Supaporn Imm,Mobile App,SKU-0080,Tuna Loin,Seafood,kg,7,150,1050,0,,896,154,14.7,Net 30,Pending,Delivered,2026-05-18
ORD-0125,1,2026-05-11 05:33,2026-05-11,Monday,CUST-0041,Sabai Bistro,Casual Dining Restaurant,FALSE,No,Nonthaburi,Greater Bangkok,Bang Yai,2021-06,FALSE,Self-serve / Inside Sales,Sales Rep,SKU-0084,Fresh Milk 1L,Eggs & Dairy,pack,15,34,510,0,,435,75,14.7,Net 7,Pending,Delivered,2026-05-12
ORD-0125,2,2026-05-11 05:33,2026-05-11,Monday,CUST-0041,Sabai Bistro,Casual Dining Restaurant,FALSE,No,Nonthaburi,Greater Bangkok,Bang Yai,2021-06,FALSE,Self-serve / Inside Sales,Sales Rep,SKU-0023,Watermelon,Fruits,kg,16,141,2256,0,,2048,208,9.2,Net 7,Pending,Delivered,2026-05-12
ORD-0126,1,2026-05-11 18:23,2026-05-11,Monday,CUST-0032,Andaman Bistro Group,Casual Dining Restaurant,TRUE,Yes,Bangkok,Greater Bangkok,Chatuchak,2021-01,FALSE,Supaporn Imm,Mobile App,SKU-0049,Pork Belly,Meat,kg,30,128,3840,244,PROMO10OFF,3780,-184,-5.1,Net 30,Pending,Delivered,2026-05-12
ORD-0126,2,2026-05-11 18:23,2026-05-11,Monday,CUST-0032,Andaman Bistro Group,Casual Dining Restaurant,TRUE,Yes,Bangkok,Greater Bangkok,Chatuchak,2021-01,FALSE,Supaporn Imm,Mobile App,SKU-0120,Oyster Sauce,Seasonings & Sauces,bottle,5,78,390,0,,325,65,16.7,Net 30,Pending,Delivered,2026-05-12
ORD-0127,1,2026-05-11 21:36,2026-05-11,Monday,CUST-0036,Som Tam Cloud Kitchen Group,Cloud Kitchen,TRUE,Yes,Bangkok,Greater Bangkok,Sathon,2022-10,FALSE,Supaporn Imm,Sales Rep,SKU-0056,Beef Brisket (Premium),Meat,kg,12,195,2340,0,,2316,24,1.0,Net 30,Paid,Delivered,2026-05-12
ORD-0127,2,2026-05-11 21:36,2026-05-11,Monday,CUST-0036,Som Tam Cloud Kitchen Group,Cloud Kitchen,TRUE,Yes,Bangkok,Greater Bangkok,Sathon,2022-10,FALSE,Supaporn Imm,Sales Rep,SKU-0003,Chinese Kale (Grade A),Fresh Vegetables,kg,7,108,756,0,,581,175,23.1,Net 30,Paid,Delivered,2026-05-12
ORD-0127,3,2026-05-11 21:36,2026-05-11,Monday,CUST-0036,Som Tam Cloud Kitchen Group,Cloud Kitchen,TRUE,Yes,Bangkok,Greater Bangkok,Sathon,2022-10,FALSE,Supaporn Imm,Sales Rep,SKU-0004,Pak Choi,Fresh Vegetables,kg,24,27,648,69,PROMO8OFF,528,51,8.8,Net 30,Paid,Delivered,2026-05-12
ORD-0127,4,2026-05-11 21:36,2026-05-11,Monday,CUST-0036,Som Tam Cloud Kitchen Group,Cloud Kitchen,TRUE,Yes,Bangkok,Greater Bangkok,Sathon,2022-10,FALSE,Supaporn Imm,Sales Rep,SKU-0005,Tomato,Fresh Vegetables,kg,20,56,1120,0,,900,220,19.6,Net 30,Paid,Delivered,2026-05-12
ORD-0127,5,2026-05-11 21:36,2026-05-11,Monday,CUST-0036,Som Tam Cloud Kitchen Group,Cloud Kitchen,TRUE,Yes,Bangkok,Greater Bangkok,Sathon,2022-10,FALSE,Supaporn Imm,Sales Rep,SKU-0015,Bean Sprouts (Premium),Fresh Vegetables,kg,28,116,3248,0,,2632,616,19.0,Net 30,Paid,Delivered,2026-05-12
ORD-0127,6,2026-05-11 21:36,2026-05-11,Monday,CUST-0036,Som Tam Cloud Kitchen Group,Cloud Kitchen,TRUE,Yes,Bangkok,Greater Bangkok,Sathon,2022-10,FALSE,Supaporn Imm,Sales Rep,SKU-0027,Mango Nam Dok Mai,Fruits,kg,16,41,656,37,PROMO12OFF,528,91,14.7,Net 30,Paid,Delivered,2026-05-12
ORD-0127,7,2026-05-11 21:36,2026-05-11,Monday,CUST-0036,Som Tam Cloud Kitchen Group,Cloud Kitchen,TRUE,Yes,Bangkok,Greater Bangkok,Sathon,2022-10,FALSE,Supaporn Imm,Sales Rep,SKU-0110,White Sugar,Dry Goods & Grocery,bag,43,117,5031,0,,4601,430,8.5,Net 30,Paid,Delivered,2026-05-12
ORD-0128,1,2026-05-11 19:05,2026-05-11,Monday,CUST-0037,Mae Delivery Kitchen,Cloud Kitchen,FALSE,No,Bangkok,Greater Bangkok,Bang Na,2019-01,FALSE,Self-serve / Inside Sales,Sales Rep,SKU-0111,Palm Oil (Grade A),Dry Goods & Grocery,bag,40,202,8080,0,,7080,1000,12.4,Net 7,Pending,Delivered,2026-05-12
ORD-0128,2,2026-05-11 19:05,2026-05-11,Monday,CUST-0037,Mae Delivery Kitchen,Cloud Kitchen,FALSE,No,Bangkok,Greater Bangkok,Bang Na,2019-01,FALSE,Self-serve / Inside Sales,Sales Rep,SKU-0100,White Sugar,Dry Goods & Grocery,bag,40,87,3480,0,,3080,400,11.5,Net 7,Pending,Delivered,2026-05-12
ORD-0128,3,2026-05-11 19:05,2026-05-11,Monday,CUST-0037,Mae Delivery Kitchen,Cloud Kitchen,FALSE,No,Bangkok,Greater Bangkok,Bang Na,2019-01,FALSE,Self-serve / Inside Sales,Sales Rep,SKU-0100,White Sugar,Dry Goods & Grocery,bag,39,87,3393,0,,3003,390,11.5,Net 7,Pending,Delivered,2026-05-12
ORD-0129,1,2026-05-15 06:22,2026-05-15,Friday,CUST-0032,Andaman Bistro Group,Casual Dining Restaurant,TRUE,Yes,Bangkok,Greater Bangkok,Chatuchak,2021-01,FALSE,Supaporn Imm,Web,SKU-0059,Pork Belly (Local),Meat,kg,35,219,7665,0,,7315,350,4.6,Net 30,Pending,Delivered,2026-05-16
